,room_address,entities_ptr,doors_ptr,num_doors,x,y,x_1,y_1,type_1,subtype_1,entityID_1,varA_1,varB_1,x_2,y_2,type_2,subtype_2,entityID_2,varA_2,varB_2,x_3,y_3,type_3,subtype_3,entityID_3,varA_3,varB_3,x_4,y_4,type_4,subtype_4,entityID_4,varA_4,varB_4,x_5,y_5,type_5,subtype_5,entityID_5,varA_5,varB_5,x_6,y_6,type_6,subtype_6,entityID_6,varA_6,varB_6,x_7,y_7,type_7,subtype_7,entityID_7,varA_7,varB_7,x_8,y_8,type_8,subtype_8,entityID_8,varA_8,varB_8,x_9,y_9,type_9,subtype_9,entityID_9,varA_9,varB_9,x_10,y_10,type_10,subtype_10,entityID_10,varA_10,varB_10,x_11,y_11,type_11,subtype_11,entityID_11,varA_11,varB_11,x_12,y_12,type_12,subtype_12,entityID_12,varA_12,varB_12,x_13,y_13,type_13,subtype_13,entityID_13,varA_13,varB_13,x_14,y_14,type_14,subtype_14,entityID_14,varA_14,varB_14,x_15,y_15,type_15,subtype_15,entityID_15,varA_15,varB_15,x_16,y_16,type_16,subtype_16,entityID_16,varA_16,varB_16,x_17,y_17,type_17,subtype_17,entityID_17,varA_17,varB_17,x_18,y_18,type_18,subtype_18,entityID_18,varA_18,varB_18,x_19,y_19,type_19,subtype_19,entityID_19,varA_19,varB_19,x_20,y_20,type_20,subtype_20,entityID_20,varA_20,varB_20,x_21,y_21,type_21,subtype_21,entityID_21,varA_21,varB_21,x_22,y_22,type_22,subtype_22,entityID_22,varA_22,varB_22,x_23,y_23,type_23,subtype_23,entityID_23,varA_23,varB_23,x_24,y_24,type_24,subtype_24,entityID_24,varA_24,varB_24,x_25,y_25,type_25,subtype_25,entityID_25,varA_25,varB_25,x_26,y_26,type_26,subtype_26,entityID_26,varA_26,varB_26,x_27,y_27,type_27,subtype_27,entityID_27,varA_27,varB_27,Region,Region Number,Index in Region
67,08512EDC,0x8513ae0,0x8512ecc,1,42,27,0.0,0.0,2.0,32.0,0.0,25.0,0.0,24.0,112.0,4.0,8.0,1.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Study,3,6
68,08512F84,0x8513b04,0x8512f54,3,43,22,8.0,160.0,2.0,0.0,0.0,0.0,0.0,56.0,119.0,3.0,0.0,1.0,5.0,0.0,168.0,119.0,3.0,0.0,2.0,5.0,1.0,112.0,176.0,2.0,25.0,3.0,32.0,0.0,48.0,336.0,2.0,25.0,4.0,32.0,1.0,176.0,336.0,2.0,25.0,5.0,32.0,0.0,0.0,343.0,1.0,20.0,6.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Study,3,7
69,0851301C,0x8513b64,0x8512ffc,2,43,26,112.0,151.0,3.0,0.0,0.0,10.0,0.0,176.0,151.0,3.0,0.0,1.0,10.0,0.0,248.0,151.0,3.0,0.0,2.0,10.0,0.0,144.0,191.0,1.0,28.0,3.0,0.0,0.0,256.0,159.0,1.0,27.0,4.0,0.0,0.0,264.0,151.0,3.0,0.0,5.0,10.0,0.0,304.0,191.0,1.0,21.0,6.0,0.0,0.0,336.0,151.0,3.0,0.0,7.0,10.0,0.0,400.0,151.0,3.0,0.0,8.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Study,3,8
70,085130A4,0x8513bdc,0x8513094,1,47,22,120.0,184.0,4.0,3.0,0.0,41.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Study,3,9
71,0851312C,0x8513bf4,0x851311c,1,47,23,48.0,127.0,4.0,4.0,0.0,67.0,29.0,160.0,127.0,3.0,0.0,1.0,1.0,0.0,208.0,127.0,3.0,0.0,2.0,1.0,0.0,256.0,127.0,3.0,0.0,3.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Study,3,10
72,085131D4,0x8513c30,0x85131a4,3,47,24,0.0,0.0,2.0,1.0,0.0,0.0,0.0,400.0,191.0,2.0,14.0,1.0,0.0,0.0,400.0,447.0,2.0,14.0,2.0,0.0,0.0,416.0,280.0,4.0,3.0,3.0,19.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Study,3,11
73,0851325C,0x8513c6c,0x851324c,1,47,26,48.0,232.0,4.0,3.0,0.0,22.0,5.0,80.0,375.0,3.0,0.0,1.0,5.0,0.0,112.0,198.0,3.0,0.0,2.0,5.0,0.0,175.0,415.0,1.0,28.0,3.0,0.0,0.0,176.0,134.0,3.0,0.0,4.0,5.0,1.0,176.0,375.0,3.0,0.0,5.0,5.0,0.0,292.0,96.0,1.0,22.0,6.0,0.0,0.0,392.0,234.0,3.0,0.0,7.0,5.0,0.0,392.0,298.0,3.0,0.0,8.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Study,3,12
74,085132D4,0x8510f84,0x85132c4,1,39,26,0.0,0.0,2.0,29.0,0.0,1.0,0.0,0.0,0.0,2.0,28.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Study,3,13
75,0851335C,0x8513ce4,0x851333c,2,39,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Study,3,14
76,08513414,0x8513cf0,0x85133d4,4,40,26,112.0,415.0,1.0,8.0,0.0,3.0,0.0,144.0,375.0,3.0,0.0,1.0,5.0,0.0,184.0,440.0,4.0,2.0,2.0,78.0,26.0,232.0,119.0,3.0,0.0,3.0,5.0,0.0,312.0,119.0,3.0,0.0,4.0,5.0,0.0,328.0,231.0,3.0,0.0,5.0,5.0,0.0,288.0,159.0,1.0,5.0,6.0,0.0,0.0,388.0,159.0,1.0,22.0,7.0,0.0,0.0,393.0,447.0,1.0,22.0,8.0,0.0,0.0,424.0,119.0,3.0,0.0,9.0,5.0,0.0,456.0,407.0,3.0,0.0,10.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Study,3,15
77,085134AC,0x8513d80,0x851348c,2,43,27,0.0,0.0,2.0,7.0,0.0,1.0,25.0,8.0,160.0,2.0,2.0,1.0,1.0,15.0,144.0,144.0,1.0,60.0,2.0,15.0,0.0,504.0,160.0,2.0,2.0,3.0,1.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Study,3,16
78,08513564,0x8513dbc,0x8513524,4,45,26,88.0,119.0,3.0,0.0,0.0,5.0,1.0,168.0,119.0,3.0,0.0,1.0,5.0,1.0,128.0,208.0,2.0,25.0,2.0,32.0,0.0,8.0,416.0,2.0,2.0,3.0,0.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Study,3,17
79,085135EC,0x8513df8,0x85135dc,1,46,26,128.0,191.0,4.0,1.0,0.0,145.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Study,3,18
80,08513684,0x8513e10,0x8513664,2,46,27,40.0,135.0,3.0,0.0,0.0,1.0,0.0,80.0,135.0,3.0,0.0,1.0,1.0,0.0,120.0,135.0,3.0,0.0,2.0,1.0,0.0,160.0,135.0,3.0,0.0,3.0,1.0,0.0,232.0,144.0,2.0,55.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Study,3,19
81,0851371C,0x8513e58,0x85136fc,2,44,22,144.0,152.0,3.0,0.0,0.0,2.0,0.0,176.0,184.0,1.0,17.0,1.0,0.0,0.0,256.0,128.0,1.0,16.0,2.0,0.0,0.0,336.0,184.0,1.0,17.0,3.0,0.0,0.0,368.0,152.0,3.0,0.0,4.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Study,3,20
82,085137C4,0x8513ea0,0x8513794,3,46,22,128.0,408.0,3.0,0.0,0.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Study,3,21
83,0851384C,0x8513eb8,0x851383c,1,44,23,48.0,152.0,4.0,3.0,0.0,23.0,4.0,144.0,184.0,1.0,22.0,1.0,0.0,0.0,144.0,152.0,3.0,0.0,2.0,2.0,0.0,256.0,144.0,1.0,19.0,3.0,0.0,0.0,368.0,184.0,1.0,22.0,4.0,0.0,0.0,368.0,152.0,3.0,0.0,5.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Study,3,22
84,08513F98,0x85150ec,0x8513f78,2,3,14,176.0,96.0,2.0,15.0,0.0,0.0,0.0,80.0,111.0,1.0,31.0,3.0,0.0,0.0,176.0,136.0,2.0,15.0,1.0,0.0,0.0,72.0,168.0,3.0,0.0,7.0,14.0,0.0,40.0,231.0,1.0,13.0,4.0,0.0,0.0,200.0,335.0,1.0,38.0,5.0,0.0,0.0,176.0,392.0,2.0,15.0,2.0,0.0,0.0,120.0,447.0,1.0,13.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Study,3,1
85,08514020,0x8515158,0x8514010,1,4,13,120.0,184.0,4.0,4.0,0.0,57.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Study,3,2
86,085140C0,0x8515170,0x85140a0,2,4,14,48.0,159.0,1.0,26.0,0.0,10.0,0.0,120.0,111.0,2.0,14.0,1.0,7.0,0.0,192.0,159.0,1.0,26.0,2.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Study,3,3
87,08514160,0x85151a0,0x8514150,1,5,11,48.0,184.0,4.0,1.0,5.0,146.0,3.0,88.0,191.0,1.0,24.0,0.0,0.0,0.0,92.0,191.0,1.0,24.0,1.0,0.0,0.0,96.0,191.0,1.0,28.0,2.0,0.0,0.0,100.0,191.0,1.0,24.0,3.0,0.0,0.0,104.0,191.0,1.0,24.0,4.0,0.0,0.0,120.0,144.0,3.0,0.0,6.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Study,3,4
88,08514200,0x8515200,0x85141e0,2,5,12,56.0,111.0,2.0,14.0,4.0,7.0,0.0,272.0,111.0,2.0,14.0,5.0,7.0,0.0,360.0,191.0,1.0,30.0,0.0,0.0,0.0,464.0,191.0,1.0,32.0,1.0,0.0,0.0,536.0,111.0,2.0,14.0,6.0,7.0,0.0,744.0,111.0,2.0,14.0,7.0,7.0,0.0,816.0,191.0,1.0,32.0,2.0,0.0,0.0,944.0,111.0,2.0,14.0,8.0,7.0,1.0,968.0,191.0,1.0,26.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Study,3,5
89,085142A8,0x8515278,0x8514278,3,5,13,16.0,136.0,2.0,8.0,0.0,9.0,35.0,96.0,191.0,1.0,21.0,1.0,0.0,0.0,152.0,191.0,2.0,14.0,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Study,3,6
90,08514370,0x85152a8,0x8514320,5,6,14,40.0,344.0,4.0,3.0,0.0,21.0,42.0,56.0,447.0,2.0,14.0,1.0,0.0,0.0,144.0,295.0,2.0,14.0,2.0,0.0,1.0,160.0,175.0,2.0,14.0,3.0,0.0,0.0,176.0,288.0,1.0,29.0,4.0,0.0,0.0,208.0,232.0,1.0,29.0,5.0,1.0,0.0,208.0,344.0,1.0,29.0,6.0,1.0,0.0,240.0,176.0,1.0,29.0,7.0,2.0,0.0,240.0,400.0,1.0,29.0,8.0,2.0,0.0,256.0,239.0,2.0,14.0,9.0,0.0,0.0,272.0,176.0,1.0,29.0,10.0,2.0,0.0,272.0,400.0,1.0,29.0,11.0,2.0,0.0,304.0,111.0,2.0,14.0,12.0,0.0,0.0,304.0,232.0,1.0,29.0,13.0,1.0,0.0,304.0,344.0,1.0,29.0,14.0,1.0,0.0,336.0,288.0,1.0,29.0,15.0,0.0,0.0,384.0,295.0,2.0,14.0,16.0,0.0,1.0,400.0,175.0,2.0,14.0,17.0,0.0,0.0,416.0,447.0,2.0,14.0,18.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Study,3,7
91,08514438,0x8515398,0x8514408,3,6,10,64.0,287.0,1.0,30.0,0.0,0.0,0.0,112.0,392.0,2.0,15.0,1.0,0.0,0.0,120.0,207.0,1.0,31.0,2.0,0.0,0.0,160.0,447.0,1.0,28.0,3.0,0.0,0.0,208.0,168.0,2.0,15.0,4.0,0.0,0.0,208.0,264.0,2.0,15.0,5.0,0.0,0.0,208.0,360.0,2.0,15.0,6.0,0.0,0.0,224.0,104.0,4.0,2.0,7.0,115.0,7.0,272.0,111.0,1.0,8.0,8.0,5.0,0.0,303.0,111.0,1.0,31.0,9.0,0.0,0.0,304.0,168.0,2.0,15.0,10.0,0.0,0.0,304.0,264.0,2.0,15.0,11.0,0.0,0.0,304.0,360.0,2.0,15.0,12.0,0.0,0.0,392.0,207.0,1.0,31.0,13.0,0.0,0.0,400.0,392.0,2.0,15.0,14.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Study,3,8
92,085144D0,0x8515458,0x85144a0,3,6,16,56.0,111.0,2.0,14.0,3.0,0.0,0.0,48.0,191.0,1.0,31.0,0.0,0.0,0.0,112.0,191.0,2.0,14.0,4.0,0.0,0.0,136.0,279.0,2.0,14.0,5.0,0.0,0.0,136.0,351.0,1.0,25.0,1.0,0.0,1.0,192.0,415.0,1.0,31.0,2.0,0.0,0.0,199.0,447.0,4.0,2.0,6.0,101.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Study,3,9
93,08514568,0x85154b8,0x8514548,2,6,18,88.0,191.0,2.0,14.0,5.0,1.0,0.0,208.0,191.0,2.0,14.0,6.0,1.0,0.0,288.0,191.0,1.0,25.0,0.0,0.0,0.0,304.0,191.0,1.0,24.0,1.0,0.0,0.0,324.0,191.0,2.0,14.0,7.0,1.0,0.0,432.0,191.0,1.0,34.0,2.0,0.0,0.0,464.0,191.0,2.0,14.0,8.0,1.0,0.0,480.0,191.0,1.0,24.0,3.0,0.0,0.0,528.0,191.0,1.0,25.0,4.0,0.0,0.0,608.0,191.0,2.0,14.0,9.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Study,3,10
94,085145F0,0x851553c,0x85145e0,1,6,19,64.0,191.0,1.0,35.0,0.0,0.0,0.0,120.0,176.0,4.0,8.0,1.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Study,3,11
95,08514680,0x8515560,0x8514660,2,7,16,200.0,191.0,1.0,32.0,0.0,0.0,0.0,224.0,191.0,2.0,14.0,3.0,1.0,1.0,256.0,191.0,1.0,32.0,1.0,0.0,0.0,320.0,191.0,1.0,33.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Study,3,12
96,08514720,0x851559c,0x8514710,1,8,11,120.0,144.0,3.0,0.0,0.0,14.0,0.0,128.0,191.0,1.0,32.0,1.0,0.0,0.0,144.0,191.0,1.0,30.0,2.0,0.0,0.0,191.0,191.0,1.0,31.0,3.0,0.0,0.0,192.0,184.0,4.0,1.0,4.0,147.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Study,3,13
97,085147D0,0x85155e4,0x85147a0,3,9,14,240.0,191.0,1.0,21.0,0.0,0.0,0.0,256.0,111.0,2.0,14.0,5.0,7.0,0.0,400.0,111.0,2.0,14.0,6.0,7.0,0.0,624.0,111.0,2.0,14.0,7.0,7.0,1.0,784.0,191.0,1.0,21.0,3.0,0.0,0.0,872.0,111.0,2.0,14.0,8.0,7.0,0.0,944.0,191.0,1.0,21.0,4.0,0.0,0.0,1112.0,111.0,2.0,14.0,9.0,7.0,0.0,1152.0,64.0,2.0,8.0,12.0,10.0,36.0,1152.0,144.0,3.0,0.0,13.0,14.0,0.0,1272.0,160.0,2.0,0.0,11.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Study,3,14
98,08514860,0x8515674,0x8514840,2,9,15,0.0,0.0,2.0,7.0,0.0,1.0,24.0,144.0,0.0,2.0,32.0,1.0,6.0,0.0,248.0,111.0,2.0,14.0,12.0,7.0,0.0,248.0,159.0,2.0,11.0,2.0,23.0,35.0,352.0,159.0,2.0,11.0,3.0,30.0,35.0,456.0,111.0,2.0,14.0,13.0,7.0,0.0,456.0,159.0,2.0,11.0,4.0,23.0,35.0,760.0,160.0,2.0,0.0,11.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Study,3,15
99,085148F8,0x85156e0,0x85148c8,3,9,18,112.0,111.0,1.0,24.0,0.0,0.0,0.0,120.0,111.0,2.0,14.0,1.0,1.0,0.0,128.0,111.0,1.0,24.0,2.0,0.0,0.0,120.0,191.0,2.0,14.0,3.0,1.0,0.0,48.0,255.0,1.0,25.0,4.0,0.0,1.0,120.0,255.0,2.0,14.0,5.0,1.0,0.0,104.0,351.0,1.0,31.0,6.0,0.0,0.0,120.0,351.0,2.0,14.0,7.0,1.0,0.0,208.0,415.0,2.0,14.0,8.0,1.0,0.0,8.0,416.0,2.0,2.0,9.0,0.0,12.0,136.0,447.0,1.0,25.0,10.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Study,3,16
100,08514988,0x8515770,0x8514978,1,12,13,32.0,128.0,1.0,11.0,1.0,1.0,0.0,48.0,184.0,4.0,4.0,0.0,74.0,42.0,80.0,191.0,1.0,96.0,2.0,1.0,0.0,208.0,191.0,1.0,28.0,3.0,0.0,0.0,288.0,191.0,2.0,14.0,4.0,0.0,0.0,448.0,191.0,2.0,14.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Study,3,17
101,08514A08,0x8510a44,0x85149f8,1,4,15,0.0,0.0,2.0,31.0,0.0,0.0,0.0,224.0,160.0,2.0,29.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Study,3,18
102,08514AB0,0x85157c4,0x8514a90,2,6,13,80.0,144.0,3.0,0.0,5.0,6.0,0.0,176.0,191.0,1.0,26.0,0.0,0.0,0.0,224.0,191.0,1.0,32.0,1.0,0.0,0.0,256.0,111.0,2.0,14.0,4.0,7.0,1.0,336.0,191.0,1.0,21.0,3.0,0.0,0.0,432.0,144.0,3.0,0.0,6.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Study,3,19
103,08514B48,0x8515818,0x8514b28,2,7,19,8.0,160.0,2.0,2.0,0.0,1.0,12.0,128.0,184.0,1.0,69.0,1.0,1.0,0.0,488.0,160.0,2.0,2.0,2.0,1.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Study,3,20
104,08514BF8,0x8515848,0x8514bc8,3,8,13,48.0,128.0,3.0,0.0,1.0,6.0,0.0,184.0,128.0,3.0,0.0,2.0,6.0,0.0,216.0,159.0,2.0,14.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Study,3,21
